// Reference=Talairach
//Quadflieg et al., 2015; Incongruent Interactions > Congruent Interactions"		 
//Subjects=12					 
-43.27	19.78	18.67	
-43.32	28.83	11.39	
-32.41	-86.44	-11.86	
-36.59	-89.93	.62	
20.33	-52.82	-4.48	
-.68	-85.49	-1.01	
-.64	-92.44	6.13	
-6.92	-102.59	13.52	
-40.93	-71.02	-17.3	
-45.21	-60.89	-23.52	
-5.2	-23.72	-25.19	

//Heyda et al., 2010; Places > Bodies"					 
//Subjects=12					 
14.86	24.16	30.24	
-62.24	13.99	30.28	
53.23	-46.59	58.16	
64.86	-54.39	49.75	
9.86	-73.44	4.76	
-19.86	-2.3	51.12	
35.07	12.56	61.99	
52.96	10.96	33.14	
-36.82	13.32	50.15	
53.3	-61.02	63.59	
34.2	-52.81	45.38	

//Heyda et al., 2010; Bodies > Places"					 
//Subjects=12					 
-34.84	5.48	-9.26	
-45	-68.32	44.69	
-20.06	8.83	-8.46	
-21.31	67.27	-1.36	
59.26	-11.72	-10.85	
-59.07	-18.1	-11.94	
-18.86	-30.03	-5.81	
23.41	-29.68	-6.08	
-31.34	-24.29	72.67	
-14.88	54.55	13.9	
-37.56	-70.73	55.91	
-56.71	-52.42	30.35	

//Kr�mer et al., 2010; Emotional > neutral stimuli"					 
//Subjects=16					 
33.91	31.91	50.68	
-1.08	49.38	30.82	
-65.25	-29.31	29.93	
-50.39	-58.56	15.2	
-43.39	29.37	-14.17	
-2.23	40.15	-16.26	

//Kr�mer et al., 2010; Neutral > emotional stimuli"					 
//Subjects=16					 
42.21	52.28	20.38	

//Kr�mer et al., 2010; Social relation > single person"					 
//Subjects=16					 
3.54	-54.66	36.81	
4.65	-81.93	22.02	
-44.02	-66.85	16.84	
59.39	-35.99	6.35	
58.12	3.48	-20.77	
51.02	-53.51	14.25	
3.12	48.73	19.74	
53.92	25.91	18.79	

//Saarela et al. 2008; STEP1 + STEP2 - REST					 
//Subjects=12					 
-40.98	-32.15	14.44	
54.07	-23.29	7.73	
-61.03	-41.91	13.01	
-11.41	-13.81	34.1	
-17.7	-19.63	43.41	
-19.89	-3.04	38.96	
-44.18	-12.12	31.96	
-6.2	18.83	49.59	
46.57	9.69	13.28	
-13.56	-28.6	-.39	
14.95	-23.04	.17	
-13.61	-12.51	4.06	
-5.14	-29.14	-10.39	
-16.77	-35.17	-21.01	

//Saarela et al, 2008; NOISE1 + NOISE2 - REST"					 
//Subjects=12					 
-43.11	-30.14	13.21	
51.94	-21.21	7.6	
-46.57	41.92	1.63	
-19.81	-19.51	45.64	
-7.25	.59	27.54	
-32.63	-9.31	7.28	
-39.88	-58.64	-4.84	
24.58	-23.41	44.53	
-25.05	-31.18	45.36	
-12.51	-27.54	-.47	
18.12	-24.13	-.88	

//Saarela et al., 2008; (STEP2 - NOISE2) - (STEP1 - NOISE1)"					 
//Subjects=12					 
21.37	-74.94	-38.49	

//Saarela et al., 2008; STEP1 - NOISE1"					 
//Subjects=12					 
-55.68	-62.1	9.92	
-17.9	-7.18	-11.82	
48.76	-18.22	5.19	
-41.01	-29.41	7.6	
22.42	-74.01	-40.78	
-19.96	-43.7	-39.27	
29.75	-50.3	-33.57	
-35.72	-71.55	-43.93	
-27.3	-58.6	-40.43	
36.28	-72.95	9.01	
9.75	-71.54	-33.1	
4.37	-41.77	-28.45	

//Saarela et al., 2008; STEP2 - NOISE2"					 
//Subjects=12					 
33.85	-5.06	-18.93	
34.81	43.14	9.95	
30.63	25.82	3.39	
2.1	18.53	-8.15	
26.74	-34.81	47.52	
50.7	8.54	-23.29	
16.92	31.97	19.7	
22.52	-42.88	37	
45.64	1.4	50.48	
9.72	6.9	59.19	
66.76	-10.07	32.27	
-46.31	-25.25	7.34	
52.97	-16.15	3.92	
41.39	-23.33	8.91	
50.95	-31.25	16.06	

//Saarela et al., 2008; STEP1 - STEP1"					 
// Subject: 12					 
-19.95	-44.68	-38.1	
-5.12	-47.17	-29.14	
20.23	-45.84	-28.27	
-35.65	-28.52	38.58	

//Harris et al., 2007; Vegetable>Age					 
//Subjects=18					 
-2.21	57.87	14.71	
3.04	60.53	5.62	
-7.48	55.93	18.2	
-1.77	-53.01	30.07	
57.11	-9.2	-21	
-18.97	-9.9	-21.62	

//Harris et al., 2007; interaction of Vegetable>Age with SE only"					 
//Subjects=18					 
-3.3	61.53	5.59	

//Harris et al., 2007; interaction of Vegetable>Age with NS only"					 
//Subjects=18					 
-5.36	56.08	20.4	

//Harris et al., 2007; Age> Vegetable"					 
//Subjects=18					 
//Harris et al., 2007, 2007; SE>NS"					 
//Subjects=18					 
-20.9	4.88	65.06	
-38.09	48.25	17.8	
-42.08	-3.29	38	
45.57	3.2	28.16	
-39.89	-9.48	57.28	
41.57	-45.33	45.94	
4.55	-36.25	44.42	
-33.79	15.83	4.46	
.96	40.72	-7.44	
58.31	-36.68	-4.7	
2.54	-80.83	23.07	

//Harris et al., 2007; interaction between SE>NS and age task"					 
//Subjects=18					 
-12.79	57.45	9.25	

///Harris et al., 2007; interaction between SE>NS and vegetable task"					 
//Subjects=18					 
-10.67	40.49	-9.58	

//Harris et al., 2007; Age> Vegetable"					 
//Subjects=18					 
-30.44	-41.82	-7.15	
37.37	-74.5	17.99	
-40.83	-74.24	16.21	

//Blackwood et al., 2003; Internal > external"					 
//Subjects=12					 
-22	-51.24	-24.32	
-45.28	9.63	42.68	
45.68	-7.85	54.44	
22.6	-93.64	.52	

//Blackwood et al., 2003; External > internal"					 
//Subjects=12					 
-59.89	-59.49	18.65	

//Blackwood et al., 2003; Self-serving bias > Non-self-serving bias"					 
//Subjects=12					 
9.64	-5.26	15.63	
-5.17	.92	15.3	

//Blackwood et al., 2003; Non-self-serving bias > Self-serving bias"					 
//Subjects=12					 
47.97	-63.4	42.7	
-28.67	37.09	-28.11	
59.48	-54.43	15.38	

//Sassa et al., 2007; Communication > control"					 
//Subjects=29 					 
5.2	64	27.56	
62.34	4.5	-21.97	
-57.82	-51.2	15.85	
54.22	-60.91	13.63	

//Sassa et al., 2007; Description > control"					 
//Subjects=29 					 
-57.85	-47.41	8.93	
66.86	-47.93	17.11	
54.22	-74.6	-3.19	
-32.3	-51.81	71.23	
33.21	-51.13	73.02	
-.56	-68.76	65.55	
-.66	-82.78	8.79	

//Sassa et al., 2007; Communication > Description"					 
//Subjects=29 					 
-13.65	38.02	53.87	
7.29	56.63	10.3	
-9.59	61.5	23.38	
-13.65	38.02	53.87	
-56.03	7.31	-28.13	
55.94	14.55	-29.28	
-55.67	-50.51	26.88	

//Sassa et al., 2007; Familiar communication > unfamiliar communication"					 
//Subjects=29					 
-1.17	63.27	16.55	
-.67	-66.99	25.47	

//Todorov et al., 2007; faces associated with nice behaviors > faces associated with neutral behaviors"					 
//Subjects=9					 
-45.21	-37.98	5.99	

//Todorov et al., 2007; face associated with behavior > novel faces"					 
//Subjects=9					 
-4.26	55.85	33.73	
-13.71	35.41	28.52	
-26.48	27.34	-15.24	
-52.73	-19.17	-13.01	
-38.78	-52.88	20.29	
-49.47	-43.37	-12.49	
-55.96	-8.11	-21.52	
-31.54	-31.53	-11.18	
-36.75	-47.98	-3.37	

//Todorov et al., 2007; faces associated with disgusting behaviors > faces associated with aggressive behaviors"					 
//Subjects=9					 
-33.91	36.81	-14.74	
-59.1	9.72	11.68	
2.25	9.55	34.64	
-45.39	4.75	-2.49	
65.73	-24.55	19.95	
48.75	-18.35	2.98	
.28	-22.56	44.62	
-1.9	-4.52	46.73	
25.52	-16.96	11.9	
-21.88	-22.99	58.1	
33.05	-28.73	42.63	
.36	-33.03	63.09	
14.08	-36.95	48.85	
-12.19	-77.23	49.55	
2.56	-78.05	33.98	
23.51	-52.32	3.24	
45.83	-70.81	25.46	
43.36	6.48	-4.24	

//Todorov et al., 2007; faces associated with aggressive behaviors > faces associated with disgusting behaviors"					 
//Subjects=9					 
20.52	-101.92	3.32	
40.33	-53.22	-31.21	

//Schilbach et al., 2006; SOC > ARB"					 
//Subjects=18					 
.92	44.32	-17.68	
3.61	-83.9	24.38	
-5.44	62.15	-1.1	
52.06	-11.59	61.32	
20.38	-15.92	64.02	
45.7	-76.29	-29.66	
-11.27	-90.66	-15.02	
-22.08	33.88	56.42	
24.61	-84.6	-24.53	

//Schilbach et al., 2006; ARB > SOC"					 
//Subjects=18					 
-53.55	-70.89	3.85	
-38.87	-57.28	-17.15	
56.3	-59.33	4.63	
58.33	-36.2	3.04	
53.93	23.81	18.93	

//Schilbach et al., 2006; ME > OTHER"					 
//Subjects=18					 
-24.02	-78.84	-26.86	
5.18	58.99	14.59	
18.26	-82.69	-26.84	
-34.87	8.3	-15	

//Schilbach et al., 2006; OTHER > ME"					 
//Subjects=18					 
-34.42	-70.4	43.66	
1.49	-56.68	55.83	
12.02	-68.85	27.74	
-59.94	-49.12	15.72	
-51.39	-76.5	15.32	
-17.64	-66.25	5.54	
60.51	-36.66	29.69	
37.44	-76.23	41.42	
-11.2	-82.2	19.91	
7.6	6.81	58.1	

//Schilbach et al., 2006; SOC x ME>Other"					 
//Subjects=18					 
-24.14	-33.5	-9.98	
45.72	-43.63	21.38	
7.26	48.84	-13.59	

//Schilbach et al., 2006; SOC x OTHER> ME"					 
//Subjects=18					 
-40.8	-55.2	51.54	
39.56	-66.87	56.3	
-4.83	-60.8	58.37	

//Montgomery et al., 2008; Facial expressions interaction with view > baseline"					 
//Subjects=12					 
53.03	-4.33	41.95	
-52.63	-5.28	41.53	
50.97	-15.83	43.86	
-46.25	-16.85	41.17	
49.79	5.41	29.09	
-52.71	5.26	24.16	
47.57	17.49	2.75	
-46.47	16.7	3.36	
48.94	-37.98	44.28	
-33.44	-48.12	45.46	
57.28	-37.19	4.22	
-53.61	-52.9	4.84	
39.31	-53.54	-18.97	
-37.76	-69.81	-15.18	
46.84	-70.9	6.59	
-49.32	-71.84	5	
38.11	4.94	5.89	
-39.02	5.41	7.42	

//Montgomery et al., 2008; social hand gestures interaction  
//Subjects=12					 
-32.43	-18.2	68.93	
-37.69	-28.1	62.98	
54.02	6.63	31.21	
-55.86	4.52	29.78	
55.01	8.5	9.98	
-53.8	4.58	13.11	
54.23	-37.67	48.67	
-35.58	-38.35	50.35	
49.9	-44.74	2.56	
-53.62	-49.61	6.83	
45.7	-61.48	-11.81	
-45.21	-54.04	-15.11	
46.83	-71.1	3.27	
-50.37	-71.85	5.01	
42.33	4.84	3.65	
-39.02	5.41	7.42	

//Montgomery et al., 2008; facial expressions > social hand gestures"					 
//Subjects=12					 
50.72	20.67	2.52	
-53.86	14.54	3.55	
40.52	-47.51	44.98	
-39.78	-49.3	44.47	
57.27	-37.33	2.01	
-53.64	-44.42	5.37	
32.98	-58.98	-20.78	
-36.75	-59.5	-19.23	

//Montgomery et al., 2008; social hand gestures > facial expressions		 
//Subjects=12					 
55.01	9.49	8.81	
-56.99	8.55	9.53	
42.6	-36.78	47.56	
-40.83	-49.17	46.68	
45.65	-37.43	2.09	
-53.66	-41.41	2.94	

//Iacobani et al., 2004; Relational > alone					 
//Subjects=13					 
-1.13	57.24	21.41	
-64.33	-16.62	-4.24	
-49.3	-70.18	14.88	
-2.65	-91.14	44.89	
-19.76	-75.76	-11.55	
9.72	11.57	66.64	
51.92	10.3	39.85	
60.2	24.48	-5.57	
66.63	-9.9	-16.57	
56.18	-34.66	-5.94	
71.08	-54.87	6.46	
5.71	-52.04	62.14	
5.7	-59.15	49.31	
58.46	-69.55	9.76	
39.42	-86.44	-22.27	
7.89	-89.36	38.05	

//Winston et al., 2002; Explicit > implicit"					 
//Subjects=14					 
3.64	-101.52	12.27	
60.47	-44.59	3.6	
11.82	20.4	72.69	
-49.52	.1	25.6	
-23.85	-77.02	37.39	
14.11	-37.26	61.08	
-30.27	-23.94	78.19	
-64.14	-39.4	37.27	
51.68	36.61	-13.01	
-43.2	15.81	40.03	
-5.11	14.97	55.4	

//Winston et al., 2002; Iimplicit > Explicit"					 
//Subjects=14					 
-36.83	-38.49	-20.66	
5.63	-65.52	14.23	

//Winston et al., 2002; Untrustworthy > Trustworthy"					 
//Subjects=14					 
-17.97	-.91	-30.01	
-51.46	-59.83	11.96	
24.71	-52.42	53.18	
-34.38	-92.35	29.63	
-15.83	-4.83	-25.31	
9.71	13.54	64.29	
-17.83	-32.02	-21.22	
70.93	-17.19	1.66	
-62.31	-16.4	-35.35	
-49.48	-51.6	-26.35	
47.73	-48.55	-24.91	
5.43	-10.75	12.7	
45.54	-2.15	9.66	
-60	-32.31	14.57	

//Winston et al., 2002; Trustworthy > Untrustworthy"					 
//Subjects=14					 
-36.95	4.48	-8.07	
36.85	56.2	-.94	

//Farrow et al., 2001; Empathic > Social Reasoning"					 
//Subjects=10					 
-59.15	-4	-22.89	
-13.84	65.54	20.91	
-55	26.26	-11.67	
2.98	51.08	-28.14	
-2.77	-62.07	37.35	

//Farrow et al., 2001; Forgivability > Social Reasoning"	 
//Subjects=10					 
-11.69	61.89	30.03	
-1.05	49	41.95	
-3.32	70.27	10.54	
1.38	-46.61	30.72	

//Farrow et al., 2001; Empathic > Forgivability"					 
//Subjects=10					 
-59.15	-4	-22.89	
-55	26.26	-11.67	
33.23	-96.53	20.63	

//Farrow et al., 2001; Forgivability > Empathic"					 
//Subjects=10					 
1.38	-46.61	30.72	
-1.05	49	41.95	
-3.32	70.27	10.54	
2.98	61.48	-13.32	
.96	55.66	12.62	
5.09	53.2	-28.3	
-9.12	-60.09	36.15	

//Farrow et al., 2001; Conjunction analysis  Forgivability + Empathic"		 
//Subjects=10					 
-13.82	64.82	26.51	
-2.77	-64.23	36.39	
5.09	52.15	-28.23	

//Ebisch et al., 2014; [(hand/human hand > hand/fake hand) _ (object/human hand > object/fake hand)]"					 
//Subjects=16					 
-31.32	-38.62	62.55	

//Ebisch et al., 2014; [(object/human hand > object/fake hand) _ (hand/human hand > hand/fake hand)]"					 
//Subjects=16					 
-44.1	-30.89	35.46	
-50.39	-67.64	4.72	

//Ebisch et al., 2014; [human hand > fake hand] _ Modality effect: [object > hand]"					 
//Subjects=16					 
-60.06	-2.87	30.31	
-37.72	-33.38	45.58	
-47.41	-6.93	13.86	

//Ebisch et al., 2014; [(hand/human hand > hand/fake hand) _ (object/human hand > object/fake hand)]"					 
//Subjects=16					 
19.25	-59.03	-19.59	
-6.43	43.03	-3.12	

//Ebisch et al., 2014; [(object/human hand > object/fake hand)
//Subjects=16					 
-9.12	-96.68	-10.18	

//Ebisch et al., 2014; [(object/human hand > object/fake hand)			 
//Subjects=16					 
35.2	-22.1	64.36	
44.67	-26.39	44.62	
-37.73	-23.32	54.88	
-9.27	-10.88	47.21	

//Anderson et al., 2013; Sex _ Condition"					 
//Subjects=48					 
45.45	-.96	-22.61	
32.61	60.44	-.1	
13.95	-30.91	9.6	
-11.48	-22.48	-4.15	
7.58	-59.22	-38.37	
4.37	-39.53	-26.38	
1.12	-7.09	-13.05	
-5.29	29.01	8.93	
-24.39	50.91	7.55	
-24.16	-43.12	-29.3	
-27.42	-11.02	-21.49	
-46.55	13.62	-29.72	
-46.39	-20.23	-14.09	

//Gordon et al., 2011; arm > baseline"					 
//Subjects=22					 
45.66	-26.69	22.44	
55.2	-46.73	3.78	
32.71	35.43	4.94	
48.62	-7.85	-32.14	
20.32	-64.41	-21.45	
13.78	37.3	38.22	
-2.07	33.61	31.91	
-8.34	28.47	52.27	
-36.76	-65.49	-31.02	
-49.3	-44.97	47.56	
-55.8	-21.43	19.35	

//Gordon et al., 2011; palm > baseline"					 
//Subjects=22					 
55.24	-38.81	29.87	
45.66	-26.69	22.44	
39.12	33.75	28.33	
45.34	44.58	-2.42	
29.74	-42.47	-26.33	
20.21	-53.22	-45.52	
-17.82	-8.71	14.92	
-20.96	-56.11	-35.09	
-49.44	-20.98	25.94	

//Gordon et al., 2011; arm > palm"					 
//Subjects=22					 
61.6	-55.53	14.33	
39.28	-27.75	5.9	
29.91	-21.03	65.43	
7.86	-93.59	20.58	
-23.97	-28.19	59.58	
10.52	45.51	17.7	
17.08	-45.52	-22.72	
-46.1	-51.04	51.28	

