//Reference=MNI
//Wlodarski et al., 2016; friend > kin condition; affiliation
// Subjects=25		
-30	21	-15
-36	21	-9
		
//Will et al., 2014;  Includers > Excluders; affiliation
// Subjects=26		
-12	-99	12
-15	-96	0
		
//Will et al., 2014; Excluders equality > Includers equality; affiliation
// Subjects=26		
12	30	57
12	21	66
21	36	54
42	42	-15
57	-57	45
48	-63	48
57	-51	51
42	24	51
48	24	30
45	12	48
30	21	-9
36	21	-15
30	18	-24
15	66	21
-57	-60	39
-45	-69	48
-42	-63	42
-36	18	54
-30	18	54
		
//Will et al., 2014; Positive correlation with punishment frequency (percentage inequality for excluders - percentage inequality for includers); affiliation
// Subjects=26		
-51	-48	36
-51	-39	42
-54	-27	39
45	-54	36
24	-60	42
57	-54	42
-33	18	54
-6	18	51
9	36	36
-30	21	-6
-30	51	0
-33	54	-9
-42	48	3
-42	30	24
-36	9	36
-39	18	27
-9	-9	3
-12	0	-3
-3	-18	-6
42	24	30
45	30	24
51	24	30
45	24	9
51	21	3
-30	-6	48
-21	-9	48
15	60	24
33	18	-12
39	-72	24
33	54	9
9	-27	30
9	-30	24
3	-33	27
		
//Koban et al., 2013; Conflict > No Conflict; affiliation
// Subjects=17		
-36	16	-2
-36	22	-8
-48	26	-4
32	26	-6
44	20	-2
10	28	24
10	34	14
6	22	32
16	2	-4
14	6	8
12	14	10
-10	-20	8
34	-52	-34
40	-60	-30
46	-52	-32
-14	4	10
-18	8	0
8	-66	42
54	-54	36
58	-48	28
		
//Koban et al., 2013; [Human (Conflict > No Conflict)] > [Computer (Conflict > No Conflict)]; affiliation
// Subjects=17		
-10	16	56
-2	12	54
6	16	52
		
//Koban et al., 2013; [Human (Conflict > No Conflict)] \ [Computer (Conflict > No Conflict)]; affiliation
// Subjects=17		
-36	22	-8
-38	16	-2
48	18	0
34	18	-10
30	24	-6
		
//Quirin et al., 2012; power > affiliation; affiliation
// Subjects=17		
-34	54	28
-32	6	60
-36	54	-2
-60	18	22
		
//Quirin et al., 2012; affiliation > power; affiliation
// Subjects=17		
30	-14	-6
		
//Lotze et al., 2006; Watching opponent > Retaliation; affiliation
// Subjects=16		
12	-78	0
-42	-69	6
-15	-54	-15
60	-69	0
57	-29	12
-63	-12	12
66	6	3
-51	9	-3
12	3	39
24	0	-12
36	0	-3
-33	0	-3
-54	6	-3
60	0	-3
12	-18	0
-6	-15	0
21	-45	-3
30	21	-21
60	-45	12
		
//Lotze et al., 2006; Retaliation > Watching opponent; affiliation
// Subjects=16		
9	69	15
18	-84	18
-24	-90	6
15	66	27
		
//Lotze et al., 2006; Watching opponent > Retaliation (conjunction); affiliation
// Subjects=16		
15	66	27
12	48	33
54	27	6
-42	33	-9
48	-66	0
-48	-69	6
15	-96	9
-15	-99	15
27	-24	-18
-18	-6	-15
		
//Lotze et al., 2006;  Retaliation interaction with low CU > High CU; affiliation
// Subjects=16		
18	45	-9
		
//Suslow et al., 2009; Masked sad faces > neutral faces; affiliation
// Subjects=51		
-28	-2	-22
24	-6	-16
-22	-62	-16
26	-78	-20
-16	-68	-10
12	-56	-2
-44	-82	6
42	-70	4
-4	-88	26
8	-90	24
-54	10	-4
62	-2	2
-42	16	2
40	-10	16
-34	-14	10
-46	-30	40
60	-22	28
-20	-34	70
32	-34	54
30	-44	66
4	-36	50
20	-66	56
-14	-72	36
10	-82	42
		
//Suslow et al., 2009; masked happy faces > neutral faces; affiliation
// Subjects=51		
32	0	-26
-36	-50	-20
30	-44	-18
-38	-82	2
60	-46	4
42	-12	-6
30	26	-18
-32	40	-18
		
//Suslow et al., 2009; Negative coorelation -- attachment avoidance with brain responsed to masked sad faces; affiliation	
// Subjects=51		
-50	-26	32
36	-40	62
-30	-36	54
34	-36	54
34	-36	56
18	-40	60
-8	-58	48
		
//Suslow et al., 2009; Coorelation -- attachment avoidance with brain responses to masked sad faces; affiliation
// Subjects=51		
-2	-40	58
2	-40	58
-56	-42	2
-46	18	-4
		
//Morese et al., 2019; emotional support group > no support group (run 1 > run 2); affiliation
// Subjects=71		
33	27	-8
		
//Morese et al., 2019; appraisal support group > no support group (run 1 > run 2); affiliation
// Subjects=71		
46	-47	27
-48	-53	34
		
//Morese et al., 2019; appraisal support group > no support group (run 2 > run 1); affiliation
// Subjects=71		
-5	32	-5
2	37	-8
		
//Ueda et al., 2017; Incongruent > Congruent; affiliation
// Subjects=27		
-46	2	32
-22	-58	-8
-14	-68	6
18	12	2
		
//Labek et al., 2016; attachment > neutral; affiliation
// Subjects=25		
-46	-52	42
-66	-24	-12
-42	16	56
		
//Labek et al., 2016;  interaction of dyadic scenes with attachment > neutral; affiliation
// Subjects=25		
56	-52	34
		
//Labek et al., 2016;   interaction of attachment > neutral with dyadic > monadic; affiliation
// Subjects=25		
48	-78	6
-40	-80	-6
		
//Cheng et al., 2010;  loved one > self; affiliation
// Subjects=36		
-6	62	26
10	62	30
2	0	-14
-30	22	-28
		
//Cheng et al., 2010;  loved one > stranger; affiliation
// Subjects=36		
2	2	50
16	-46	-2
-14	-58	10
		
//Špiláková et al., 2019; Cooperation > competition; affiliation
// Subjects=44		
-18	8	-8
20	14	-6
-56	-6	-14
30	-18	-12
4	-58	20
-40	-14	16
0	42	-10
-2	50	-12
0	56	-8
0	62	0
-2	54	6
0	36	8
28	34	-10
32	34	-12
		
//Špiláková et al., 2019; Competition > Cooperation; affiliation
// Subjects=44		
-4	24	42
4	26	44
10	24	44
10	32	40
-8	16	46
-4	28	36
-30	54	10
-46	34	28
-44	24	40
-36	26	36
-36	28	28
-22	48	22
-34	18	-4
34	22	2
30	24	-4
32	-58	30
		
//Špiláková et al., 2019; Builder (COO > COM) > Other (COO > COM); affiliation
// Subjects=44		
-12	-62	62
-28	-2	66
-24	-6	66
26	0	62
-16	-68	56
-26	-2	56
-38	-44	-46
-24	-34	-42
-36	-50	-30
-12	-52	-48
14	-54	-50
30	-40	-46
		
//Špiláková et al., 2019; Other (COO > COM) > Builder (COO > COM); affiliation
// Subjects=44		
-10	-86	2
-22	-48	4
24	-50	6
-2	-86	28
-6	-88	24
12	-70	0
-64	-32	4
-52	-26	0
-66	-30	0
-60	-38	8
-58	-12	-6
-54	-10	-8
-4	50	-4
-2	44	8
0	40	14
		
//Špiláková et al., 2019; CN > TB; affiliation
// Subjects=44		
58	-44	18
54	-52	12
46	-64	6
-30	-18	70
-38	-18	68
-14	-76	-36
-16	-12	12
-8	-16	-2
8	-22	0
46	-16	-8
52	-2	-14
40	-10	-6
54	4	-16
16	-8	14
8	-8	4
18	-22	14
12	-12	10
		
//Špiláková et al., 2019; TB (COO > COM) > CN (COO > COM); affiliation
// Subjects=44		
-8	2	48
10	2	48
-58	-24	30
-28	-12	54
-20	-54	62
56	-22	32
-40	-70	12
-2	-62	-8
4	-64	-12
2	-66	-18
42	-68	4
-8	-72	-42
36	-32	72
		
//Wagner et al., 2015; Shared_emo > unshared_emo; affiliation
// Subjects=26		
-18	32	19
15	32	19
-3	59	-5
-18	59	22
-33	26	43
-18	35	49
-24	35	40
0	-55	31
6	-49	37
-3	-61	49
-51	-61	40
33	-82	-32
		
//Wagner et al., 2015;  Shared_emo > unshared_emo (masked); affiliation with interaction sharing 􏰀 emotion)"		
// Subjects=26		
-18	32	19
15	32	19
-33	26	43
-18	35	49
6	-49	37
-6	-58	43
-51	-61	40
		
//Mattan et al., 2018; EMS (covariate) + IMS x Perceived status (High vs. Low) (negative correlation with status); affiliation	
// Subjects=60		
-15	57	24
-57	27	15
60	-36	12
-36	51	-24
-18	3	12
-60	-45	-3
48	21	-27
-3	-72	9
-30	27	45
-45	-48	21
-33	-87	24
		
//Mattan et al., 2018; IMS x Perceived status (High vs. Low) (negative correlation with status; excluded EMS covariate); affiliation
// Subjects=60		
-15	57	24
-57	30	15
60	-36	12
-36	51	-24
-18	3	12
-60	-45	-3
48	21	-27
-30	27	45
-45	-48	21
-3	-72	9
-33	-87	24
60	24	18
60	-15	-18
		
//Cooper et al., 2013; Yes (Match + Unrequited) > No (Rejection + Disinterest); affiliation
// Subjects=38		
-21	26	53
-45	-70	28
-3	38	15
-54	-49	-7
-18	-19	57
-15	65	17
9	14	-4
30	-58	-15
42	-61	-4
-42	-64	-25
6	29	14
6	-58	-18
36	-76	-32
		
//Cooper et al., 2013; Mismatched (Rejection + Unrequited) > matched (Match + Disinterest); affiliation
// Subjects=38		
-51	-43	0
-36	20	-18
		
//Cooper et al., 2013; Unsigned prediction errors from RL model; affiliation
// Subjects=38		
9	53	25
		
//Cooper et al., 2013; Match > Unrequited; affiliation
// Subjects=38		
-3	-61	21
-3	-34	39
-3	44	-15
-33	-49	0
33	-34	-4
-21	32	42
-33	-70	35
18	-4	28
		
//Cooper et al., 2013; Rejection > Disinterest; affiliation
// Subjects=38		
12	41	14
		
//Cooper et al., 2013; Partners who were given a yes > those given a no; affiliation
// Subjects=38		
-36	-82	0
39	-79	-14
33	29	0
9	11	64
24	-46	46
-3	-19	0
-6	11	-4
6	-43	-43
-6	-70	-22
-6	38	-15
-6	-73	21
48	8	18
39	-4	46
9	-34	42
		
//Cooper et al., 2013; Partners who were given a no > those given a yes; affiliation
// Subjects=38		
54	-55	28
		
//Kedia et al., 2013; Distance effect in the beauty condition > height condition; affiliation	
// Subjects=25		
45	38	28
3	23	49
-33	17	-5
-39	5	31
-33	-58	43
27	-58	43
39	-58	-14
-27	-64	-32
-6	-79	-35
		
//Kedia et al., 2013; Distance effect in the height condition > beauty condition; affiliation	
// Subjects=25		
-3	29	37
-39	23	28
51	20	-5
-51	14	-8
-39	-55	52
27	-61	52
-42	-61	-47
36	-64	-32
6	-67	-26
		
//Kedia et al., 2013; Distance effect in the women condition > dog condition; affiliation
// Subjects=25		
-36	23	25
0	23	49
-30	20	-5
-33	-52	37
24	-58	52
45	-58	-14
-27	-64	-32
-36	-79	-11
		
//Kedia et al., 2013; Distance effect in the dog condition > women condition; affiliation
// Subjects=25		
45	41	19
3	26	46
-48	14	-8
30	23	-8
-39	5	31
-36	-58	52
30	-64	52
30	-67	-50
-6	-79	-29
		
//Kedia et al., 2013; Conjunction analyses of the beauty and height distance effects; affiliation	
// Subjects=25		
0	26	43
-36	-58	52
27	-61	52
-39	-64	-32
		
//Kedia et al., 2013; Conjunction analyses of the women and dog distance effects; affiliation
// Subjects=25		
51	26	31
3	26	46
-36	-55	49
27	-61	49
-33	-61	-32
		
//Kedia et al., 2013; Main effect of judgment: Beauty > height comparisons; affiliation
// Subjects=25		
33	-49	-23
-33	-52	-23
		
//Kedia et al., 2013; Main effect of judgment: Height > beauty comparisons; affiliation
// Subjects=25		
24	2	52
-57	-34	40
21	-58	58
-15	-64	55
33	-76	43
		
//Kedia et al., 2013; Main effect of judgment: Height > control condition; affiliation
// Subjects=25		
24	2	52
21	-58	58
-18	-61	55
		
//Kedia et al., 2013; Main effect of target: Women > dogs; affiliation
// Subjects=25		
48	20	25
42	-40	-20
48	-61	10
-45	-70	13
9	-88	22
		
//Kedia et al., 2013; Main effect of target: Dogs > Women; affiliation
// Subjects=25		
-54	-34	34
-27	-82	-11
27	-82	-5
		
//Moll et al., 2012; affiliative > nonaffiliative; affiliation
// Subjects=18		
0	62	19
-3	-64	37
-54	-70	22
-3	2	14
		
//Cacioppo et al., 2014; Synchrony > asynchrony; affiliation
// Subjects=16 		
-48	-57	38
-28	-3	-19
-3	38	2
		
//Cacioppo et al., 2014; Positive correlation: perception of syncrhony and feelings of social affiliation; affiliation	
// Subjects=16 		
27	-55	-49
38	46	10
-1	53	33
10	-89	-14
29	-89	9
		
//Cacioppo et al., 2014; Negative correlation: perception of syncrhony and feelings of social affiliation; affiliation
// Subjects=16 		
9	-87	-1.5
59	-49	34
		
//Hughes et al., 2011; Close Other > Non-Close Other; affiliation
// Subjects=20		
-10	20	-4
		
//Hughes et al., 2011; Target x Breadth; affiliation
// Subjects=20		
-10	48	-14
-24	42	-14
14	28	30
		
//Hughes et al., 2011; Positive > Negative; affiliation
// Subjects=20		
12	40	-6
-14	22	-8
		
//Hughes et al., 2011; Negative > Positive; affiliation
// Subjects=20		
-36	18	2
		
//Decety et al., 2004; Cooperation versus independent; affiliation	
// Subjects=12		
30	2	66
-28	-2	56
32	-66	56
-24	-66	46
46	-34	42
-42	-36	42
38	20	2
-4	-80	-22
		
//Decety et al., 2004; Competition versus independent; affiliation
// Subjects=12		
-16	-66	64
22	-74	58
50	-36	56
-28	4	56
26	4	52
-8	36	40
10	30	36
40	52	24
-32	18	4
42	24	-12
		
//Decety et al., 2004; Cooperation versus competition; affiliation
// Subjects=12		
-18	-46	70
-4	-4	52
6	-20	48
0	-56	36
6	-50	24
-44	-2	14
32	-4	4
10	58	4
-12	36	-12
		
//Decety et al., 2004; Competition versus cooperation; affiliation
// Subjects=12		
20	10	70
52	-48	46
-2	36	40
-42	-58	40
28	60	22
		
//Carter et al., 2008; Angry > Happy; affiliation
// Subjects=10		
19	-5	-7
-20	-5	-9
60	-43	23
-61	-55	16
43	-60	-12
-44	-51	-15
-50	-78	8
55	-70	8
43	-68	15
54	22	4
-11	21	36
46	2	47
6	45	41
		
//Carter et al., 2008; Happy > Angry; affiliation
// Subjects=10		
43	51	-4
47	-59	38
		
//Güroğlu et al., 2008; (peer vs. celebrity) x (positive vs. non-positive); affiliation
// Subjects=28		
6	32	-2
4	20	-4
-2	32	4
-8	6	-6
-6	-10	0
34	2	-24
30	-4	22
38	8	-22
-28	-4	-26
-28	-12	-8
-32	-4	-12
52	-8	8
58	2	6
32	-22	-4
-44	-26	2
-44	-76	28
-40	-62	20
-50	-64	18
		
//Chen et al., 2010; Preference > Gender; affiliation
// Subjects=21		
-6	33	39
0	54	30
-3	54	-18
-6	-51	33
-39	21	-18
48	30	-12
45	21	45
-54	-60	30
54	-57	48
-21	-84	-33
36	-81	-33
-6	-57	-42
48	6	-42
-9	9	9
		
//Chen et al., 2010; Gender > Preference; affiliation
// Subjects=21		
3	-48	63
60	-57	-6
-54	-69	-3
		
//Kumar et al., 2009; Pavlovian > with social task; affiliation
// Subjects=18		
-4	10	46
-44	12	-4
32	2	-12
-20	-2	-14
26	-2	-14
		
//Sugiura et al., 2010; First (P1–F1); affiliation
// Subjects=24		
-30	-24	-26
-28	-36	-16
32	-32	-18
-28	-18	-28
22	-30	-18
-18	-4	-14
-38	14	-18
28	18	-26
-58	-4	-22
56	-2	-22
64	-42	-8
-56	-58	16
64	-52	14
48	-64	18
-44	-76	24
-10	-58	14
-6	-68	24
12	-58	24
12	-58	8
8	-58	38
8	-48	32
10	46	34
6	48	18
0	56	-16
-8	36	-2
-4	42	2
2	44	8
54	22	26
54	30	8
42	14	36
-6	0	-10
-4	-10	2
2	-22	-16
-8	-52	-44
		
//Sugiura et al., 2010; Second (P2–F2); affiliation
// Subjects=24		
26	22	-24
54	-6	-22
52	-58	24
-36	-74	32
30	-74	44
38	-50	36
34	-50	54
-8	-68	22
-4	-66	28
10	-62	28
8	-56	12
6	-56	34
4	-38	38
-6	-48	24
6	-42	26
8	52	34
0	62	24
0	56	-16
-10	44	8
10	44	14
-22	60	8
52	12	22
48	44	2
44	16	30
-2	-24	2
8	-24	-14
		
//Braams et al., 2014; Main effect of Person; affiliation
// Subjects=31		
-45	-63	39
-3	-60	33
-9	51	36
		
//Braams et al., 2014; Main effect of outcome; affiliation
// Subjects=31		
-21	-99	9
30	-87	21
9	15	0
60	-30	27
51	27	6
		
//Braams et al., 2014; Interaction effect Person x Outcome; affiliation
// Subjects=31		
15	24	0
-12	21	0
-12	66	9
-54	-24	42
-24	-78	51
-6	45	0
